,Site,Plot,Yr,species,cover,alpha
11787,82,2,1,Fagus sylvatica,50.0,7.0
11788,82,2,1,Hedera helix,100.0,7.0
11789,82,2,1,Ilex aquifolium,50.0,7.0
11790,82,2,1,Lonicera periclymenum,100.0,7.0
11791,82,2,1,Quercus seedling/sp,50.0,7.0
11792,82,2,1,Rubus fruticosus agg.,15.0,7.0
11793,82,2,2,Crataegus monogyna,50.0,14.0
11794,82,2,2,Fagus sylvatica,50.0,14.0
11795,82,2,2,Hedera helix,50.0,14.0
11796,82,2,2,Quercus seedling/sp,50.0,14.0
11797,82,2,2,Rubus fruticosus agg.,15.0,14.0
11798,82,3,1,Hedera helix,100.0,8.0
11799,82,3,1,Ilex aquifolium,100.0,8.0
11800,82,3,1,Quercus seedling/sp,50.0,8.0
11801,82,3,1,Rubus fruticosus agg.,5.0,8.0
11802,82,3,2,Fagus sylvatica,50.0,10.0
11803,82,3,2,Hedera helix,100.0,10.0
11804,82,3,2,Quercus seedling/sp,100.0,10.0
11805,82,3,2,Rubus fruticosus agg.,15.0,10.0
11806,82,3,2,Rubus idaeus,100.0,10.0
11807,82,4,1,Cornus sanguinea,50.0,22.0
11808,82,4,1,Corylus avellana,50.0,22.0
11809,82,4,1,Crataegus monogyna,50.0,22.0
11810,82,4,1,Fagus sylvatica,50.0,22.0
11811,82,4,1,Hedera helix,100.0,22.0
11812,82,4,1,Lonicera periclymenum,100.0,22.0
11813,82,4,1,Quercus seedling/sp,50.0,22.0
11814,82,4,1,Ribes uva-crispa,50.0,22.0
11815,82,4,1,Rosa seedling/sp,50.0,22.0
11816,82,4,1,Rubus fruticosus agg.,100.0,22.0
11817,82,4,1,Viburnum opulus,50.0,22.0
11818,82,4,2,Fagus sylvatica,50.0,13.0
11819,82,4,2,Hedera helix,100.0,13.0
11820,82,4,2,Ilex aquifolium,100.0,13.0
11821,82,4,2,Rubus fruticosus agg.,100.0,13.0
11822,82,5,1,Castanea sativa,50.0,22.0
11823,82,5,1,Crataegus monogyna,50.0,22.0
11824,82,5,1,Fagus sylvatica,50.0,22.0
11825,82,5,1,Hedera helix,5.0,22.0
11826,82,5,1,Lonicera periclymenum,50.0,22.0
11827,82,5,1,Quercus seedling/sp,50.0,22.0
11828,82,5,1,Rosa seedling/sp,50.0,22.0
11829,82,5,1,Rubus fruticosus agg.,100.0,22.0
11830,82,5,2,Calluna vulgaris,100.0,8.0
11831,82,5,2,Fagus sylvatica,50.0,8.0
11832,82,5,2,Hedera helix,50.0,8.0
11833,82,5,2,Ilex aquifolium,50.0,8.0
11834,82,5,2,Quercus seedling/sp,50.0,8.0
11835,82,5,2,Salix seedling/sp,100.0,8.0
11836,82,6,1,Betula pubescens,50.0,26.0
11837,82,6,1,Castanea sativa,50.0,26.0
11838,82,6,1,Crataegus monogyna,50.0,26.0
11839,82,6,1,Hedera helix,100.0,26.0
11840,82,6,1,Ilex aquifolium,50.0,26.0
11841,82,6,1,Lonicera periclymenum,100.0,26.0
11842,82,6,1,Quercus seedling/sp,50.0,26.0
11843,82,6,1,Sorbus aucuparia,50.0,26.0
11844,82,6,2,Fagus sylvatica,50.0,7.0
11845,82,6,2,Hedera helix,50.0,7.0
11846,82,6,2,Ilex aquifolium,100.0,7.0
11847,82,6,2,Quercus seedling/sp,50.0,7.0
11848,82,6,2,Rubus fruticosus agg.,5.0,7.0
11849,82,7,1,Castanea sativa,100.0,14.0
11850,82,7,1,Cornus sanguinea,50.0,14.0
11851,82,7,1,Crataegus monogyna,50.0,14.0
11852,82,7,1,Euonymus europaeus,50.0,14.0
11853,82,7,1,Fagus sylvatica,50.0,14.0
11854,82,7,1,Hedera helix,5.0,14.0
11855,82,7,1,Ilex aquifolium,50.0,14.0
11856,82,7,1,Lonicera periclymenum,100.0,14.0
11857,82,7,1,Rosa seedling/sp,50.0,14.0
11858,82,7,1,Rubus fruticosus agg.,100.0,14.0
11859,82,8,1,Betula seedling/sp,50.0,24.0
11860,82,8,1,Castanea sativa,50.0,24.0
11861,82,8,1,Fagus sylvatica,50.0,24.0
11862,82,8,1,Hedera helix,100.0,24.0
11863,82,8,1,Lonicera periclymenum,50.0,24.0
11864,82,8,1,Quercus seedling/sp,50.0,24.0
11865,82,8,1,Rubus fruticosus agg.,10.0,24.0
11866,82,8,1,Sorbus aucuparia,50.0,24.0
11867,82,8,1,Ulex sp.,50.0,24.0
11868,82,8,2,Fagus sylvatica,50.0,9.0
11869,82,8,2,Hedera helix,50.0,9.0
11870,82,8,2,Quercus seedling/sp,50.0,9.0
11871,82,8,2,Rubus fruticosus agg.,100.0,9.0
11872,82,9,1,Hedera helix,20.0,6.0
11873,82,9,1,Quercus seedling/sp,50.0,6.0
11874,82,9,1,Rubus fruticosus agg.,10.0,6.0
11875,82,9,2,Hedera helix,50.0,6.0
11876,82,9,2,Quercus seedling/sp,50.0,6.0
11877,82,9,2,Rubus fruticosus agg.,100.0,6.0
11878,82,10,1,Acer pseudoplatanus,50.0,12.0
11879,82,10,1,Hedera helix,30.0,12.0
11880,82,10,1,Quercus seedling/sp,100.0,12.0
11881,82,10,1,Rubus fruticosus agg.,15.0,12.0
11882,82,10,2,Acer pseudoplatanus,100.0,7.0
11883,82,10,2,Hedera helix,100.0,7.0
11884,82,10,2,Ilex aquifolium,50.0,7.0
11885,82,10,2,Quercus seedling/sp,50.0,7.0
11886,82,10,2,Rubus fruticosus agg.,100.0,7.0
11887,82,11,1,Acer pseudoplatanus,50.0,6.0
11888,82,11,1,Hedera helix,15.0,6.0
11889,82,11,1,Lonicera periclymenum,100.0,6.0
11890,82,11,1,Rubus fruticosus agg.,20.0,6.0
11891,82,11,2,Hedera helix,100.0,21.0
11892,82,11,2,Rubus fruticosus agg.,5.0,21.0
11893,82,12,1,Acer pseudoplatanus,50.0,6.0
11894,82,12,1,Hedera helix,5.0,6.0
11895,82,12,1,Lonicera periclymenum,100.0,6.0
11896,82,12,1,Quercus seedling/sp,50.0,6.0
11897,82,12,1,Rubus fruticosus agg.,15.0,6.0
11898,82,12,2,Hedera helix,100.0,17.0
11899,82,12,2,Ilex aquifolium,100.0,17.0
11900,82,12,2,Larix sp.,50.0,17.0
11901,82,12,2,Pseudotsuga spp.,50.0,17.0
11902,82,12,2,Quercus seedling/sp,50.0,17.0
11903,82,12,2,Rubus fruticosus agg.,10.0,17.0
11904,82,12,2,Rubus idaeus,100.0,17.0
11905,82,13,1,Hedera helix,100.0,5.0
11906,82,13,1,Rubus fruticosus agg.,70.0,5.0
11907,82,13,2,Hedera helix,100.0,19.0
11908,82,13,2,Ilex aquifolium,50.0,19.0
11909,82,13,2,Lonicera periclymenum,100.0,19.0
11910,82,13,2,Quercus seedling/sp,50.0,19.0
11911,82,13,2,Rubus fruticosus agg.,15.0,19.0
11912,82,14,1,Acer pseudoplatanus,100.0,5.0
11913,82,14,1,Hedera helix,5.0,5.0
11914,82,14,1,Rubus fruticosus agg.,70.0,5.0
11915,82,14,2,Betula seedling/sp,50.0,11.0
11916,82,14,2,Fagus sylvatica,50.0,11.0
11917,82,14,2,Hedera helix,100.0,11.0
11918,82,14,2,Ilex aquifolium,50.0,11.0
11919,82,14,2,Lonicera periclymenum,50.0,11.0
11920,82,14,2,Pseudotsuga spp.,50.0,11.0
11921,82,14,2,Quercus seedling/sp,50.0,11.0
11922,82,14,2,Rubus fruticosus agg.,25.0,11.0
11923,82,14,2,Solanum dulcamara,50.0,11.0
11924,82,14,2,Sorbus aucuparia,50.0,11.0
11925,82,14,2,Ulex sp.,50.0,11.0
11926,82,15,1,Acer pseudoplatanus,100.0,7.0
11927,82,15,1,Hedera helix,5.0,7.0
11928,82,15,1,Rubus fruticosus agg.,60.0,7.0
11929,82,15,2,Hedera helix,100.0,4.0
11930,82,15,2,Ilex aquifolium,100.0,4.0
11931,82,15,2,Pseudotsuga spp.,50.0,4.0
11932,82,15,2,Sorbus aucuparia,50.0,4.0
11933,82,16,1,Hedera helix,5.0,5.0
11934,82,16,1,Quercus seedling/sp,100.0,5.0
11935,82,16,1,Rubus fruticosus agg.,10.0,5.0
11936,82,16,2,Hedera helix,50.0,9.0
11937,82,16,2,Ilex aquifolium,50.0,9.0
11938,82,16,2,Pseudotsuga spp.,100.0,9.0
11939,82,16,2,Quercus seedling/sp,50.0,9.0
11940,82,16,2,Rubus fruticosus agg.,25.0,9.0
11941,82,16,2,Rubus idaeus,100.0,9.0
11942,82,16,2,Sorbus aucuparia,50.0,9.0
11943,82,16,2,Taxus baccata,50.0,9.0
11944,83,1,1,Betula seedling/sp,50.0,23.0
11945,83,1,1,Calluna vulgaris,10.0,23.0
11946,83,1,1,Castanea sativa,100.0,23.0
11947,83,1,1,Fraxinus excelsior (c),50.0,23.0
11948,83,1,1,Juniperus communis,50.0,23.0
11949,83,1,1,Rosa seedling/sp,50.0,23.0
11950,83,1,1,Rubus fruticosus agg.,100.0,23.0
11951,83,1,1,Rubus idaeus,50.0,23.0
11952,83,1,1,Sambucus nigra,50.0,23.0
11953,83,1,1,Sorbus aucuparia,50.0,23.0
11954,83,1,1,Vaccinium myrtillus,5.0,23.0
11955,83,1,2,Acer pseudoplatanus,5.0,26.0
11956,83,1,2,Betula seedling/sp,50.0,26.0
11957,83,1,2,Castanea sativa,100.0,26.0
11958,83,1,2,Corylus avellana,50.0,26.0
11959,83,1,2,Fraxinus excelsior (c),100.0,26.0
11960,83,1,2,Ilex aquifolium,50.0,26.0
11961,83,1,2,Prunus avium,50.0,26.0
11962,83,1,2,Rubus fruticosus agg.,100.0,26.0
11963,83,2,1,Betula pubescens,50.0,28.0
11964,83,2,1,Calluna vulgaris,15.0,28.0
11965,83,2,1,Cytisus scoparius,100.0,28.0
11966,83,2,1,Juniperus communis,50.0,28.0
11967,83,2,1,Quercus seedling/sp,50.0,28.0
11968,83,2,1,Rosa seedling/sp,50.0,28.0
11969,83,2,1,Rubus fruticosus agg.,100.0,28.0
11970,83,2,1,Vaccinium myrtillus,100.0,28.0
11971,83,2,2,Fraxinus excelsior (c),100.0,32.0
11972,83,2,2,Lonicera periclymenum,50.0,32.0
11973,83,2,2,Rubus fruticosus agg.,100.0,32.0
11974,83,3,1,Betula seedling/sp,50.0,27.0
11975,83,3,1,Calluna vulgaris,100.0,27.0
11976,83,3,1,Castanea sativa,100.0,27.0
11977,83,3,1,Fraxinus excelsior (c),50.0,27.0
11978,83,3,1,Rosa seedling/sp,100.0,27.0
11979,83,3,1,Rubus fruticosus agg.,5.0,27.0
11980,83,3,1,Rubus idaeus,100.0,27.0
11981,83,3,1,Vaccinium myrtillus,100.0,27.0
11982,83,3,2,Betula seedling/sp,100.0,25.0
11983,83,3,2,Fraxinus excelsior (c),50.0,25.0
11984,83,3,2,Lonicera periclymenum,15.0,25.0
11985,83,3,2,Rosa seedling/sp,50.0,25.0
11986,83,3,2,Rubus fruticosus agg.,5.0,25.0
11987,83,3,2,Rubus idaeus,50.0,25.0
11988,83,4,1,Ilex aquifolium,50.0,16.0
11989,83,4,1,Lonicera periclymenum,50.0,16.0
11990,83,4,1,Rosa seedling/sp,50.0,16.0
11991,83,4,1,Rubus fruticosus agg.,100.0,16.0
11992,83,4,1,Rubus idaeus,50.0,16.0
11993,83,4,1,Vaccinium myrtillus,5.0,16.0
11994,83,4,2,Calluna vulgaris,50.0,33.0
11995,83,4,2,Fraxinus excelsior (c),50.0,33.0
11996,83,4,2,Lonicera periclymenum,10.0,33.0
11997,83,4,2,Quercus seedling/sp,100.0,33.0
11998,83,4,2,Rosa seedling/sp,10.0,33.0
11999,83,4,2,Rubus fruticosus agg.,10.0,33.0
12000,83,4,2,Rubus idaeus,100.0,33.0
12001,83,5,1,Calluna vulgaris,100.0,20.0
12002,83,5,1,Castanea sativa,100.0,20.0
12003,83,5,1,Rubus fruticosus agg.,100.0,20.0
12004,83,5,1,Rubus idaeus,100.0,20.0
12005,83,5,1,Vaccinium myrtillus,5.0,20.0
12006,83,5,2,Betula seedling/sp,50.0,65.0
12007,83,5,2,Calluna vulgaris,50.0,65.0
12008,83,5,2,Erica cinerea,50.0,65.0
12009,83,5,2,Ilex aquifolium,50.0,65.0
12010,83,5,2,Picea sp,50.0,65.0
12011,83,5,2,Pinus sp./seedling,50.0,65.0
12012,83,5,2,Prunus spinosa,100.0,65.0
12013,83,5,2,Rosa seedling/sp,100.0,65.0
12014,83,5,2,Rubus fruticosus agg.,55.0,65.0
12015,83,5,2,Sorbus aucuparia,100.0,65.0
12016,83,5,2,Vaccinium myrtillus,100.0,65.0
12017,83,6,1,Betula seedling/sp,50.0,22.0
12018,83,6,1,Calluna vulgaris,5.0,22.0
12019,83,6,1,Castanea sativa,100.0,22.0
12020,83,6,1,Juniperus communis,50.0,22.0
12021,83,6,1,Rosa seedling/sp,50.0,22.0
12022,83,6,1,Rubus fruticosus agg.,100.0,22.0
12023,83,6,1,Vaccinium myrtillus,100.0,22.0
12024,83,6,2,Rubus fruticosus agg.,100.0,41.0
12025,83,7,1,Calluna vulgaris,30.0,25.0
12026,83,7,1,Castanea sativa,100.0,25.0
12027,83,7,1,Juniperus communis,100.0,25.0
12028,83,7,1,Rosa seedling/sp,50.0,25.0
12029,83,7,1,Rubus fruticosus agg.,100.0,25.0
12030,83,7,1,Rubus idaeus,50.0,25.0
12031,83,7,2,Rosa seedling/sp,5.0,37.0
12032,83,7,2,Rubus fruticosus agg.,10.0,37.0
12033,83,7,2,Rubus idaeus,50.0,37.0
12034,83,8,1,Castanea sativa,100.0,16.0
12035,83,8,1,Rubus fruticosus agg.,100.0,16.0
12036,83,8,1,Rubus idaeus,100.0,16.0
12037,83,8,1,Vaccinium myrtillus,5.0,16.0
12038,83,9,1,Fraxinus excelsior (c),50.0,16.0
12039,83,9,1,Rubus fruticosus agg.,100.0,16.0
12040,83,9,1,Rubus idaeus,100.0,16.0
12041,83,9,1,Vaccinium myrtillus,100.0,16.0
12042,83,10,1,Acer pseudoplatanus,50.0,17.0
12043,83,10,1,Betula seedling/sp,50.0,17.0
12044,83,10,1,Castanea sativa,100.0,17.0
12045,83,10,1,Fraxinus excelsior (c),100.0,17.0
12046,83,10,1,Prunus avium,50.0,17.0
12047,83,10,1,Rubus fruticosus agg.,5.0,17.0
12048,83,10,1,Rubus idaeus,50.0,17.0
12049,83,11,1,Acer pseudoplatanus,50.0,16.0
12050,83,11,1,Castanea sativa,5.0,16.0
12051,83,11,1,Fraxinus excelsior (c),100.0,16.0
12052,83,11,1,Lonicera periclymenum,100.0,16.0
12053,83,11,1,Rosa seedling/sp,100.0,16.0
12054,83,11,1,Rubus fruticosus agg.,5.0,16.0
12055,83,11,1,Rubus idaeus,100.0,16.0
12056,83,12,1,Castanea sativa,100.0,21.0
12057,83,12,1,Corylus avellana,50.0,21.0
12058,83,12,1,Fraxinus excelsior (c),100.0,21.0
12059,83,12,1,Lonicera periclymenum,50.0,21.0
12060,83,12,1,Quercus seedling/sp,50.0,21.0
12061,83,12,1,Rosa seedling/sp,50.0,21.0
12062,83,12,1,Rubus fruticosus agg.,5.0,21.0
12063,83,12,1,Rubus idaeus,100.0,21.0
12064,83,12,2,Crataegus monogyna,100.0,31.0
12065,83,12,2,Cytisus scoparius,50.0,31.0
12066,83,12,2,Fraxinus excelsior (c),100.0,31.0
12067,83,12,2,Prunus spinosa,5.0,31.0
12068,83,12,2,Rosa seedling/sp,100.0,31.0
12069,83,12,2,Rubus fruticosus agg.,5.0,31.0
12070,83,13,1,Corylus avellana,50.0,17.0
12071,83,13,1,Fraxinus excelsior (c),100.0,17.0
12072,83,13,1,Prunus avium,50.0,17.0
12073,83,13,1,Quercus seedling/sp,50.0,17.0
12074,83,13,1,Rosa seedling/sp,50.0,17.0
12075,83,13,1,Rubus fruticosus agg.,100.0,17.0
12076,83,13,1,Rubus idaeus,100.0,17.0
12077,83,13,2,Fraxinus excelsior (c),50.0,36.0
12078,83,13,2,Rubus fruticosus agg.,50.0,36.0
12079,83,13,2,Rubus idaeus,50.0,36.0
12080,83,13,2,Salix seedling/sp,50.0,36.0
12081,83,14,1,Betula seedling/sp,50.0,32.0
12082,83,14,1,Calluna vulgaris,20.0,32.0
12083,83,14,1,Castanea sativa,100.0,32.0
12084,83,14,1,Juniperus communis,50.0,32.0
12085,83,14,1,Lonicera periclymenum,50.0,32.0
12086,83,14,1,Quercus seedling/sp,50.0,32.0
12087,83,14,1,Rosa seedling/sp,50.0,32.0
12088,83,14,1,Rubus fruticosus agg.,100.0,32.0
12089,83,14,1,Vaccinium myrtillus,50.0,32.0
12090,83,14,2,Fraxinus excelsior (c),50.0,24.0
12091,83,15,1,Calluna vulgaris,100.0,18.0
12092,83,15,1,Castanea sativa,100.0,18.0
12093,83,15,1,Lonicera periclymenum,50.0,18.0
12094,83,15,1,Prunus avium,50.0,18.0
12095,83,15,1,Rosa seedling/sp,50.0,18.0
12096,83,15,1,Rubus fruticosus agg.,5.0,18.0
12097,83,15,1,Rubus idaeus,100.0,18.0
12098,83,15,1,Vaccinium myrtillus,50.0,18.0
12099,83,15,2,Fraxinus excelsior (c),50.0,48.0
12100,83,15,2,Rubus fruticosus agg.,50.0,48.0
12101,83,15,2,Rubus idaeus,50.0,48.0
12102,83,16,1,Castanea sativa,100.0,26.0
12103,83,16,1,Corylus avellana,50.0,26.0
12104,83,16,1,Fraxinus excelsior (c),50.0,26.0
12105,83,16,1,Lonicera periclymenum,100.0,26.0
12106,83,16,1,Prunus avium,50.0,26.0
12107,83,16,1,Rosa seedling/sp,50.0,26.0
12108,83,16,1,Rubus fruticosus agg.,5.0,26.0
12109,83,16,1,Rubus idaeus,100.0,26.0
12110,84,1,1,Acer pseudoplatanus,100.0,4.0
12111,84,1,1,Lonicera periclymenum,100.0,4.0
12112,84,1,1,Quercus seedling/sp,50.0,4.0
12113,84,1,1,Rubus fruticosus agg.,40.0,4.0
12114,84,1,2,Ilex aquifolium,100.0,2.0
12115,84,1,2,Lonicera periclymenum,100.0,2.0
12116,84,2,1,Acer pseudoplatanus,100.0,8.0
12117,84,2,1,Ilex aquifolium,50.0,8.0
12118,84,2,1,Lonicera periclymenum,100.0,8.0
12119,84,2,1,Rubus fruticosus agg.,50.0,8.0
12120,84,2,2,Ilex aquifolium,50.0,1.0
12121,84,2,2,Lonicera periclymenum,50.0,1.0
12122,84,2,2,Rubus fruticosus agg.,10.0,1.0
12123,84,3,1,Acer pseudoplatanus,100.0,13.0
12124,84,3,1,Lonicera periclymenum,100.0,13.0
12125,84,3,1,Quercus seedling/sp,100.0,13.0
12126,84,3,1,Rubus fruticosus agg.,5.0,13.0
12127,84,3,1,Rubus idaeus,5.0,13.0
12128,84,3,2,Acer pseudoplatanus,50.0,8.0
12129,84,3,2,Fraxinus excelsior (c),50.0,8.0
12130,84,3,2,Ilex aquifolium,50.0,8.0
12131,84,3,2,Rubus fruticosus agg.,10.0,8.0
12132,84,4,1,Acer pseudoplatanus,100.0,12.0
12133,84,4,1,Betula seedling/sp,50.0,12.0
12134,84,4,1,Lonicera periclymenum,100.0,12.0
12135,84,4,1,Quercus seedling/sp,100.0,12.0
12136,84,4,1,Rhododendron ponticum,50.0,12.0
12137,84,4,1,Rubus fruticosus agg.,30.0,12.0
12138,84,4,1,Rubus idaeus,100.0,12.0
12139,84,4,1,Sorbus aucuparia,50.0,12.0
12140,84,4,2,Ilex aquifolium,50.0,4.0
12141,84,4,2,Rhododendron ponticum,50.0,4.0
12142,84,4,2,Rubus fruticosus agg.,5.0,4.0
12143,84,5,1,Betula seedling/sp,100.0,12.0
12144,84,5,1,Ilex aquifolium,50.0,12.0
12145,84,5,1,Lonicera periclymenum,100.0,12.0
12146,84,5,1,Quercus seedling/sp,100.0,12.0
12147,84,5,1,Rhododendron ponticum,5.0,12.0
12148,84,5,1,Rubus fruticosus agg.,100.0,12.0
12149,84,5,1,Rubus idaeus,100.0,12.0
12150,84,5,1,Sorbus aucuparia,50.0,12.0
12151,84,5,1,Vaccinium myrtillus,50.0,12.0
12152,84,5,2,Ilex aquifolium,50.0,5.0
12153,84,5,2,Rubus fruticosus agg.,5.0,5.0
12154,84,6,1,Acer pseudoplatanus,100.0,6.0
12155,84,6,1,Betula seedling/sp,100.0,6.0
12156,84,6,1,Ilex aquifolium,100.0,6.0
12157,84,6,1,Lonicera periclymenum,100.0,6.0
12158,84,6,1,Quercus seedling/sp,100.0,6.0
12159,84,6,1,Rubus fruticosus agg.,10.0,6.0
12160,84,6,1,Sorbus aucuparia,50.0,6.0
12161,84,6,2,Fraxinus excelsior (c),100.0,6.0
12162,84,6,2,Ilex aquifolium,100.0,6.0
12163,84,6,2,Lonicera periclymenum,10.0,6.0
12164,84,6,2,Rubus fruticosus agg.,100.0,6.0
12165,84,7,1,Acer pseudoplatanus,100.0,7.0
12166,84,7,1,Ilex aquifolium,50.0,7.0
12167,84,7,1,Lonicera periclymenum,100.0,7.0
12168,84,7,1,Quercus seedling/sp,100.0,7.0
12169,84,7,1,Rubus fruticosus agg.,5.0,7.0
12170,84,7,1,Sorbus aucuparia,50.0,7.0
12171,84,7,2,Lonicera periclymenum,5.0,5.0
12172,84,7,2,Rubus fruticosus agg.,5.0,5.0
12173,84,8,1,Acer pseudoplatanus,50.0,5.0
12174,84,8,1,Lonicera periclymenum,100.0,5.0
12175,84,8,1,Quercus seedling/sp,100.0,5.0
12176,84,8,1,Rubus fruticosus agg.,10.0,5.0
12177,84,8,1,Rubus idaeus,100.0,5.0
12178,84,8,2,Ilex aquifolium,50.0,8.0
12179,84,8,2,Lonicera periclymenum,50.0,8.0
12180,84,8,2,Quercus seedling/sp,50.0,8.0
12181,84,8,2,Rhododendron ponticum,5.0,8.0
12182,84,8,2,Rubus fruticosus agg.,10.0,8.0
12183,84,9,1,Acer pseudoplatanus,50.0,10.0
12184,84,9,1,Fagus sylvatica,50.0,10.0
12185,84,9,1,Ilex aquifolium,100.0,10.0
12186,84,9,1,Lonicera periclymenum,100.0,10.0
12187,84,9,1,Quercus seedling/sp,50.0,10.0
12188,84,9,1,Rubus fruticosus agg.,35.0,10.0
12189,84,9,2,Betula seedling/sp,5.0,6.0
12190,84,9,2,Rhododendron ponticum,25.0,6.0
12191,84,9,2,Rubus fruticosus agg.,5.0,6.0
12192,84,10,1,Acer pseudoplatanus,50.0,5.0
12193,84,10,1,Ilex aquifolium,100.0,5.0
12194,84,10,1,Lonicera periclymenum,100.0,5.0
12195,84,10,1,Quercus seedling/sp,50.0,5.0
12196,84,10,1,Rubus fruticosus agg.,45.0,5.0
12197,84,10,1,Rubus idaeus,100.0,5.0
12198,84,10,2,Acer pseudoplatanus,50.0,2.0
12199,84,10,2,Ilex aquifolium,50.0,2.0
12200,84,10,2,Lonicera periclymenum,10.0,2.0
12201,84,10,2,Quercus seedling/sp,50.0,2.0
12202,84,10,2,Rubus fruticosus agg.,10.0,2.0
12203,84,11,1,Acer pseudoplatanus,50.0,2.0
12204,84,11,1,Lonicera periclymenum,50.0,2.0
12205,84,11,1,Rubus fruticosus agg.,95.0,2.0
12206,84,11,2,Lonicera periclymenum,30.0,3.0
12207,84,11,2,Quercus seedling/sp,50.0,3.0
12208,84,11,2,Rubus fruticosus agg.,30.0,3.0
12209,84,12,1,Acer pseudoplatanus,50.0,9.0
12210,84,12,1,Ilex aquifolium,50.0,9.0
12211,84,12,1,Lonicera periclymenum,100.0,9.0
12212,84,12,1,Quercus seedling/sp,100.0,9.0
12213,84,12,1,Rhododendron ponticum,20.0,9.0
12214,84,12,1,Rosa seedling/sp,50.0,9.0
12215,84,12,1,Rubus fruticosus agg.,100.0,9.0
12216,84,12,2,Betula seedling/sp,50.0,9.0
12217,84,12,2,Ilex aquifolium,50.0,9.0
12218,84,12,2,Lonicera periclymenum,5.0,9.0
12219,84,12,2,Rhododendron ponticum,5.0,9.0
12220,84,12,2,Rubus fruticosus agg.,10.0,9.0
12221,84,13,1,Betula seedling/sp,100.0,6.0
12222,84,13,1,Calluna vulgaris,100.0,6.0
12223,84,13,1,Lonicera periclymenum,100.0,6.0
12224,84,13,1,Quercus seedling/sp,100.0,6.0
12225,84,13,1,Rubus fruticosus agg.,5.0,6.0
12226,84,13,1,Ulex sp.,100.0,6.0
12227,84,13,2,Betula seedling/sp,5.0,8.0
12228,84,13,2,Fagus sylvatica,50.0,8.0
12229,84,13,2,Lonicera periclymenum,50.0,8.0
12230,84,13,2,Quercus seedling/sp,50.0,8.0
12231,84,13,2,Rhododendron ponticum,50.0,8.0
12232,84,13,2,Rubus fruticosus agg.,100.0,8.0
12233,84,13,2,Sorbus aucuparia,50.0,8.0
12234,84,13,2,Vaccinium myrtillus,50.0,8.0
12235,84,14,1,Betula seedling/sp,100.0,6.0
12236,84,14,1,Calluna vulgaris,100.0,6.0
12237,84,14,1,Fagus sylvatica,50.0,6.0
12238,84,14,1,Ilex aquifolium,50.0,6.0
12239,84,14,1,Larix sp.,100.0,6.0
12240,84,14,1,Lonicera periclymenum,50.0,6.0
12241,84,14,1,Pinus sylvestris,100.0,6.0
12242,84,14,1,Quercus seedling/sp,100.0,6.0
12243,84,14,1,Rhododendron ponticum,100.0,6.0
12244,84,14,1,Rubus fruticosus agg.,5.0,6.0
12245,84,14,1,Sorbus aucuparia,50.0,6.0
12246,84,14,1,Ulex sp.,50.0,6.0
12247,84,14,2,Betula seedling/sp,50.0,10.0
12248,84,14,2,Ilex aquifolium,50.0,10.0
12249,84,14,2,Quercus seedling/sp,50.0,10.0
12250,84,14,2,Rhododendron ponticum,10.0,10.0
12251,84,14,2,Rubus fruticosus agg.,15.0,10.0
12252,84,14,2,Sorbus aucuparia,50.0,10.0
12253,84,15,1,Fagus sylvatica,50.0,3.0
12254,84,15,1,Ilex aquifolium,50.0,3.0
12255,84,15,1,Quercus seedling/sp,50.0,3.0
12256,84,15,1,Rubus fruticosus agg.,50.0,3.0
12257,84,15,2,Fraxinus excelsior (c),100.0,7.0
12258,84,15,2,Quercus seedling/sp,100.0,7.0
12259,84,15,2,Rhododendron ponticum,5.0,7.0
12260,84,15,2,Rubus fruticosus agg.,100.0,7.0
12261,84,16,1,Betula seedling/sp,50.0,6.0
12262,84,16,1,Fagus sylvatica,50.0,6.0
12263,84,16,1,Quercus seedling/sp,100.0,6.0
12264,84,16,1,Rubus fruticosus agg.,50.0,6.0
12265,84,16,2,Betula seedling/sp,100.0,7.0
12266,84,16,2,Ilex aquifolium,100.0,7.0
12267,84,16,2,Rhododendron ponticum,100.0,7.0
12268,84,16,2,Rubus fruticosus agg.,60.0,7.0
12269,84,16,2,Sorbus aucuparia,100.0,7.0
12270,85,1,1,Betula seedling/sp,50.0,11.0
12271,85,1,1,Ilex aquifolium,50.0,11.0
12272,85,1,1,Quercus seedling/sp,50.0,11.0
12273,85,1,1,Sorbus aucuparia,50.0,11.0
12274,85,1,2,Betula seedling/sp,50.0,9.0
12275,85,1,2,Rubus fruticosus agg.,100.0,9.0
12276,85,2,1,Fraxinus excelsior (c),50.0,16.0
12277,85,2,1,Quercus seedling/sp,50.0,16.0
12278,85,2,2,Rubus fruticosus agg.,5.0,13.0
12279,85,3,1,Betula seedling/sp,50.0,12.0
12280,85,3,1,Calluna vulgaris,50.0,12.0
12281,85,3,1,Sorbus aucuparia,50.0,12.0
12282,85,3,1,Vaccinium myrtillus,50.0,12.0
12283,85,4,1,Quercus seedling/sp,50.0,10.0
12284,85,4,1,Vaccinium myrtillus,50.0,10.0
12285,85,4,2,Betula seedling/sp,100.0,10.0
12286,85,4,2,Rubus fruticosus agg.,50.0,10.0
12287,85,5,1,Quercus seedling/sp,50.0,14.0
12288,85,5,1,Sorbus aucuparia,50.0,14.0
12289,85,5,2,Betula seedling/sp,50.0,9.0
12290,85,5,2,Rubus fruticosus agg.,50.0,9.0
12291,85,6,1,Betula seedling/sp,50.0,8.0
